seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr6	142622023	142622112	90	*	X37218	57211	142623056	142767403	144348	+	943	upstream	943	ADGRG6
chr6	142622639	142622776	138	*	X37219	57211	142623056	142767403	144348	+	279	upstream	279	ADGRG6
chr6	144330713	144330847	135	*	X37229	57061	144324034	144329867	5834	-	845	upstream	845	HYMAI
chr6	144385701	144385805	105	*	X37233	5325	144261437	144385735	124299	-	0	overlapStart	0	PLAGL1
chr6	147828254	147828403	150	*	X37242	389432	147829828	147891157	61330	+	1424	upstream	1424	SAMD5
chr6	150243618	150244026	409	*	X37244	353091	150238014	150244214	6201	-	0	inside	187	RAET1G
chr6	150244533	150244712	180	*	X37245	353091	150238014	150244214	6201	-	318	upstream	318	RAET1G
chr6	150245433	150245582	150	*	X37246	353091	150238014	150244214	6201	-	1218	upstream	1218	RAET1G
chr6	150246003	150246227	225	*	X37247	353091	150238014	150244214	6201	-	1788	upstream	1788	RAET1G
chr6	150283897	150283960	64	*	X37264	80329	150285143	150294846	9704	+	1182	upstream	1182	ULBP1
chr6	150284021	150284140	120	*	X37265	80329	150285143	150294846	9704	+	1002	upstream	1002	ULBP1
chr6	150284201	150284320	120	*	X37266	80329	150285143	150294846	9704	+	822	upstream	822	ULBP1
chr6	150326052	150326063	12	*	X37281	646024	150319155	150326280	7126	-	0	inside	216	RAET1K
chr6	150328041	150328160	120	*	X37282	646024	150319155	150326280	7126	-	1760	upstream	1760	RAET1K
chr6	150346408	150346516	109	*	X37285	154064	150341266	150346668	5403	-	0	inside	151	RAET1L
chr6	150346382	150346516	135	*	X37286	154064	150341266	150346668	5403	-	0	inside	151	RAET1L
chr6	150346967	150347146	180	*	X37287	154064	150341266	150346668	5403	-	298	upstream	298	RAET1L
chr6	150347837	150347971	135	*	X37288	154064	150341266	150346668	5403	-	1168	upstream	1168	RAET1L
chr6	150389965	150390133	169	*	X37295	79465	150383341	150390283	6943	-	0	inside	149	ULBP3
chr6	150390684	150390744	61	*	X37296	79465	150383341	150390283	6943	-	400	upstream	400	ULBP3
chr6	150391135	150391185	51	*	X37297	79465	150383341	150390283	6943	-	851	upstream	851	ULBP3
chr6	150463844	150463932	89	*	X37298	81706	150464188	150571528	107341	+	255	upstream	255	PPP1R14C
chr6	150920982	150921001	20	*	X37300	57480	150920999	151164799	243801	+	0	overlapStart	0	PLEKHG1
chr6	152958261	152958261	1	*	X37308	23345	152442819	152958534	515716	-	0	inside	272	SYNE1
chr6	159066699	159066833	135	*	X37320	6993	159057507	159065804	8298	-	894	upstream	894	DYNLT1
chr6	166075193	166075374	182	*	X37335	10846	165740776	166075588	334813	-	0	inside	213	PDE10A
chr6	166075193	166075374	182	*	X37336	10846	165740776	166075588	334813	-	0	inside	213	PDE10A
chr6	166077199	166077363	165	*	X37337	10846	165740776	166075588	334813	-	1610	upstream	1610	PDE10A
chr6	166077199	166077363	165	*	X37338	10846	165740776	166075588	334813	-	1610	upstream	1610	PDE10A
chr6	166399049	166399213	165	*	X37348	441177	166401039	166403103	2065	+	1825	upstream	1825	LINC00602
chr6	166399229	166399438	210	*	X37349	441177	166401039	166403103	2065	+	1600	upstream	1600	LINC00602
chr6	166399484	166399607	124	*	X37350	441177	166401039	166403103	2065	+	1431	upstream	1431	LINC00602
chr6	166399904	166399985	82	*	X37351	441177	166401039	166403103	2065	+	1053	upstream	1053	LINC00602
chr6	166581903	166582007	105	*	X37358	6862	166571146	166582157	11012	-	0	inside	149	TBXT
chr6	166582237	166582337	101	*	X37359	6862	166571146	166582157	11012	-	79	upstream	79	TBXT
chr6	166582503	166582653	151	*	X37360	6862	166571146	166582157	11012	-	345	upstream	345	TBXT
chr6	166721789	166721885	97	*	X37362	285800	166719168	166721871	2704	-	0	overlapStart	0	PRR18
chr6	166722771	166722890	120	*	X37363	285800	166719168	166721871	2704	-	899	upstream	899	PRR18
chr6	168840657	168840760	104	*	X37368	64094	168841831	169068674	226844	+	1070	upstream	1070	SMOC2
chr6	168840641	168840760	120	*	X37369	64094	168841831	169068674	226844	+	1070	upstream	1070	SMOC2
chr6	168841127	168841210	84	*	X37370	64094	168841831	169068674	226844	+	620	upstream	620	SMOC2
chr6	168841127	168841210	84	*	X37371	64094	168841831	169068674	226844	+	620	upstream	620	SMOC2
chr6	170600737	170601051	315	*	X37386	28514	170591294	170599697	8404	-	1039	upstream	1039	DLL1
chr6	170601097	170601276	180	*	X37387	28514	170591294	170599697	8404	-	1399	upstream	1399	DLL1
chr6	170601097	170601276	180	*	X37388	28514	170591294	170599697	8404	-	1399	upstream	1399	DLL1
chr6	170601397	170601531	135	*	X37389	28514	170591294	170599697	8404	-	1699	upstream	1699	DLL1
chr6	170601397	170601531	135	*	X37390	28514	170591294	170599697	8404	-	1699	upstream	1699	DLL1
chr6	170614972	170615028	57	*	X37398	84498	170615844	170714237	98394	+	815	upstream	815	FAM120B
chr6	170616143	170616261	119	*	X37399	84498	170615844	170714237	98394	+	0	inside	298	FAM120B
chr7	329767	329806	40	*	X37401	100288524	330136	331454	1319	+	329	upstream	329	FOXL3-OT1
chr7	560019	560093	75	*	X37406	441307	560028	564869	4842	+	0	overlapStart	0	HRAT92
chr7	560019	560093	75	*	X37406	5154	536897	559481	22585	-	537	upstream	537	PDGFA
chr7	560759	560941	183	*	X37407	5154	536897	559481	22585	-	1277	upstream	1277	PDGFA
chr7	560537	560658	122	*	X37408	5154	536897	559481	22585	-	1055	upstream	1055	PDGFA
chr7	560537	560941	405	*	X37409	5154	536897	559481	22585	-	1055	upstream	1055	PDGFA
chr7	1270924	1270926	3	*	X37428	340260	1272654	1276613	3960	+	1727	upstream	1727	UNCX
chr7	1270997	1271103	107	*	X37429	340260	1272654	1276613	3960	+	1550	upstream	1550	UNCX
chr7	1271569	1271928	360	*	X37430	340260	1272654	1276613	3960	+	725	upstream	725	UNCX
chr7	1272299	1272348	50	*	X37431	340260	1272654	1276613	3960	+	305	upstream	305	UNCX
chr7	3339853	3340262	410	*	X37490	221935	3341080	4308631	967552	+	817	upstream	817	SDK1
chr7	4998498	4998602	105	*	X37501	221938	4931876	4998844	66969	-	0	inside	241	MMD2
chr7	5464789	5464908	120	*	X37514	84629	5346423	5465045	118623	-	0	inside	136	TNRC18
chr7	5464789	5464908	120	*	X37515	84629	5346423	5465045	118623	-	0	inside	136	TNRC18
chr7	8473131	8473218	88	*	X37528	30010	8473585	8792593	319009	+	366	upstream	366	NXPH1
chr7	8473761	8474027	267	*	X37529	30010	8473585	8792593	319009	+	0	inside	175	NXPH1
chr7	12610174	12610205	32	*	X37537	85477	12610203	12693228	83026	+	0	overlapStart	0	SCIN
chr7	12610174	12610231	58	*	X37538	85477	12610203	12693228	83026	+	0	overlapStart	0	SCIN
chr7	15726354	15726518	165	*	X37539	4223	15650837	15726308	75472	-	45	upstream	45	MEOX2
chr7	15726969	15727073	105	*	X37540	4223	15650837	15726308	75472	-	660	upstream	660	MEOX2
chr7	15727674	15727763	90	*	X37541	4223	15650837	15726308	75472	-	1365	upstream	1365	MEOX2
chr7	18126057	18126250	194	*	X37542	9734	18126572	19036992	910421	+	321	upstream	321	HDAC9
chr7	18126277	18126308	32	*	X37543	9734	18126572	19036992	910421	+	263	upstream	263	HDAC9
chr7	19157321	19157530	210	*	X37551	7291	19155091	19157295	2205	-	25	upstream	25	TWIST1
chr7	19157816	19157850	35	*	X37552	7291	19155091	19157295	2205	-	520	upstream	520	TWIST1
chr7	19157740	19157850	111	*	X37553	7291	19155091	19157295	2205	-	444	upstream	444	TWIST1
chr7	19158116	19158324	209	*	X37554	7291	19155091	19157295	2205	-	820	upstream	820	TWIST1
chr7	19158116	19158324	209	*	X37555	7291	19155091	19157295	2205	-	820	upstream	820	TWIST1
chr7	24323640	24323765	126	*	X37564	4852	24323807	24331484	7678	+	41	upstream	41	NPY
chr7	24798278	24798382	105	*	X37565	1687	24737974	24797639	59666	-	638	upstream	638	GSDME
chr7	24798278	24798382	105	*	X37566	1687	24737974	24797639	59666	-	638	upstream	638	GSDME
chr7	27136266	27136399	134	*	X37576	3198	27132614	27135625	3012	-	640	upstream	640	HOXA1
chr7	27170340	27170470	131	*	X37581	3201	27168126	27170399	2274	-	0	overlapStart	0	HOXA4
chr7	27187545	27187562	18	*	X37583	3203	27185202	27187393	2192	-	151	upstream	151	HOXA6
chr7	27187695	27187769	75	*	X37584	3203	27185202	27187393	2192	-	301	upstream	301	HOXA6
chr7	27209262	27209318	57	*	X37586	442920	27209099	27209182	84	-	79	upstream	79	MIR196B
chr7	27209748	27209803	56	*	X37587	442920	27209099	27209182	84	-	565	upstream	565	MIR196B
chr7	27209544	27209629	86	*	X37588	442920	27209099	27209182	84	-	361	upstream	361	MIR196B
chr7	27219729	27219973	245	*	X37592	100534589	27202057	27219880	17824	-	0	overlapStart	0	HOXA10-HOXA9
chr7	27219729	27219973	245	*	X37592	3206	27210210	27219880	9671	-	0	overlapStart	0	HOXA10
chr7	27221879	27222148	270	*	X37593	100534589	27202057	27219880	17824	-	1998	upstream	1998	HOXA10-HOXA9
chr7	27221879	27222148	270	*	X37593	3206	27210210	27219880	9671	-	1998	upstream	1998	HOXA10
chr7	27224979	27225023	45	*	X37595	221883	27225027	27228912	3886	+	3	upstream	3	HOXA11-AS
chr7	27224979	27225023	45	*	X37595	3207	27220776	27224842	4067	-	136	upstream	136	HOXA11
chr7	27225144	27225383	240	*	X37596	221883	27225027	27228912	3886	+	0	inside	116	HOXA11-AS
chr7	27225144	27225383	240	*	X37596	3207	27220776	27224842	4067	-	301	upstream	301	HOXA11
chr7	27225564	27225713	150	*	X37597	3207	27220776	27224842	4067	-	721	upstream	721	HOXA11
chr7	27238194	27238373	180	*	X37598	100316868	27240040	27246130	6091	+	1666	upstream	1666	HOTTIP
chr7	29845545	29845664	120	*	X37613	644150	29846170	29956682	110513	+	505	upstream	505	WIPF3
chr7	32338163	32338187	25	*	X37634	5137	31792632	32338383	545752	-	0	inside	195	PDE1C
chr7	32338037	32338187	151	*	X37635	5137	31792632	32338383	545752	-	0	inside	195	PDE1C
chr7	33943978	33944073	96	*	X37644	168667	33944523	34195484	250962	+	449	upstream	449	BMPER
chr7	33943978	33944112	135	*	X37645	168667	33944523	34195484	250962	+	410	upstream	410	BMPER
chr7	35225780	35226094	315	*	X37646	554236	35120899	35225774	104876	-	5	upstream	5	DPY19L2P1
chr7	37956426	37956560	135	*	X37653	6424	37945535	37956525	10991	-	0	overlapStart	0	SFRP4
chr7	37960041	37960175	135	*	X37654	54749	37960163	37991542	31380	+	0	overlapStart	0	EPDR1
chr7	38672236	38672243	8	*	X37655	273	38423297	38671167	247871	-	1068	upstream	1068	AMPH
chr7	43152207	43152219	13	*	X37660	23072	43152198	43602938	450741	+	0	inside	8	HECW1
chr7	44365495	44365497	3	*	X37674	816	44256749	44365230	108482	-	264	upstream	264	CAMK2B
chr7	44365304	44365310	7	*	X37675	816	44256749	44365230	108482	-	73	upstream	73	CAMK2B
chr7	44365333	44365497	165	*	X37676	816	44256749	44365230	108482	-	102	upstream	102	CAMK2B
chr7	44365775	44365885	111	*	X37677	816	44256749	44365230	108482	-	544	upstream	544	CAMK2B
chr7	44365775	44365924	150	*	X37678	816	44256749	44365230	108482	-	544	upstream	544	CAMK2B
chr7	44366045	44366164	120	*	X37679	816	44256749	44365230	108482	-	814	upstream	814	CAMK2B
chr7	44366045	44366164	120	*	X37680	816	44256749	44365230	108482	-	814	upstream	814	CAMK2B
chr7	45197384	45197390	7	*	X37683	10268	45197367	45223850	26484	+	0	inside	16	RAMP3
chr7	45613406	45613440	35	*	X37684	107	45613739	45762714	148976	+	298	upstream	298	ADCY1
chr7	45613306	45613440	135	*	X37685	107	45613739	45762714	148976	+	298	upstream	298	ADCY1
chr7	45927752	45927777	26	*	X37688	3484	45927959	45933267	5309	+	181	upstream	181	IGFBP1
chr7	45927752	45927777	26	*	X37689	3484	45927959	45933267	5309	+	181	upstream	181	IGFBP1
chr7	45961094	45961246	153	*	X37694	3486	45951844	45960871	9028	-	222	upstream	222	IGFBP3
chr7	45961022	45961246	225	*	X37695	3486	45951844	45960871	9028	-	150	upstream	150	IGFBP3
chr7	45962177	45962301	125	*	X37696	3486	45951844	45960871	9028	-	1305	upstream	1305	IGFBP3
chr7	48075402	48075551	150	*	X37699	136288	48075108	48100894	25787	+	0	inside	293	C7orf57
chr7	48075402	48075551	150	*	X37700	136288	48075108	48100894	25787	+	0	inside	293	C7orf57
chr7	50343093	50343212	120	*	X37702	10320	50344378	50472798	128421	+	1165	upstream	1165	IKZF1
chr7	50343093	50343212	120	*	X37703	10320	50344378	50472798	128421	+	1165	upstream	1165	IKZF1
chr7	50343318	50343327	10	*	X37704	10320	50344378	50472798	128421	+	1050	upstream	1050	IKZF1
chr7	50343318	50343327	10	*	X37705	10320	50344378	50472798	128421	+	1050	upstream	1050	IKZF1
chr7	50863133	50863267	135	*	X37708	2887	50657760	50861159	203400	-	1973	upstream	1973	GRB10
chr7	54609376	54609409	34	*	X37710	222008	54610019	54636948	26930	+	609	upstream	609	VSTM2A
chr7	54609575	54609752	178	*	X37711	222008	54610019	54636948	26930	+	266	upstream	266	VSTM2A
chr7	55086399	55086403	5	*	X37713	1956	55086725	55275031	188307	+	321	upstream	321	EGFR
chr7	55086399	55086549	151	*	X37714	1956	55086725	55275031	188307	+	175	upstream	175	EGFR
chr7	55086582	55086716	135	*	X37715	1956	55086725	55275031	188307	+	8	upstream	8	EGFR
chr7	73185848	73185896	49	*	X37754	1365	73183327	73184600	1274	-	1247	upstream	1247	CLDN3
chr7	77045387	77045472	86	*	X37762	54103	76940068	77045717	105650	-	0	inside	244	GSAP
chr7	84815797	84815946	150	*	X37764	223117	84624872	84816171	191300	-	0	inside	224	SEMA3D
chr7	92220799	92220878	80	*	X37777	257415	92190072	92219706	29635	-	1092	upstream	1092	FAM133B
chr7	92465463	92465669	207	*	X37778	1021	92234235	92465941	231707	-	0	inside	271	CDK6
chr7	93205325	93205624	300	*	X37779	799	93053799	93204042	150244	-	1282	upstream	1282	CALCR
chr7	93520067	93520216	150	*	X37780	7980	93514709	93520303	5595	-	0	inside	86	TFPI2
chr7	95225756	95225890	135	*	X37782	5166	95212809	95225925	13117	-	0	inside	34	PDK4
chr7	95402065	95402312	248	*	X37783	1780	95401818	95727736	325919	+	0	inside	246	DYNC1I1
chr7	96634620	96634647	28	*	X37799	1750	96635290	96640352	5063	+	642	upstream	642	DLX6
chr7	96634940	96635029	90	*	X37800	1750	96635290	96640352	5063	+	260	upstream	260	DLX6
chr7	96643925	96643999	75	*	X37805	285987	96597827	96643377	45551	-	547	upstream	547	DLX6-AS1
chr7	96644330	96644374	45	*	X37806	285987	96597827	96643377	45551	-	952	upstream	952	DLX6-AS1
chr7	96644399	96644399	1	*	X37807	285987	96597827	96643377	45551	-	1021	upstream	1021	DLX6-AS1
chr7	96644670	96644789	120	*	X37808	285987	96597827	96643377	45551	-	1292	upstream	1292	DLX6-AS1
chr7	98467519	98467617	99	*	X37819	222865	98444111	98467673	23563	-	0	inside	55	TMEM130
chr7	98467686	98467768	83	*	X37820	222865	98444111	98467673	23563	-	12	upstream	12	TMEM130
chr7	98467789	98467998	210	*	X37821	222865	98444111	98467673	23563	-	115	upstream	115	TMEM130
chr7	98468794	98468913	120	*	X37822	222865	98444111	98467673	23563	-	1120	upstream	1120	TMEM130
chr7	100025414	100025533	120	*	X37823	56257	100026413	100031749	5337	+	879	upstream	879	MEPCE
chr7	100202591	100202848	258	*	X37824	100129845	100187024	100201661	14638	-	929	upstream	929	PCOLCE-AS1
chr7	100254887	100254997	111	*	X37830	51412	100240726	100254084	13359	-	802	upstream	802	ACTL6B
chr7	100318095	100318136	42	*	X37831	2056	100318423	100321323	2901	+	286	upstream	286	EPO
chr7	100318095	100318334	240	*	X37832	2056	100318423	100321323	2901	+	88	upstream	88	EPO
chr7	100318550	100318679	130	*	X37833	2056	100318423	100321323	2901	+	0	inside	126	EPO
chr7	100494329	100494384	56	*	X37838	43	100487615	100494539	6925	-	0	inside	154	ACHE
chr7	100494329	100494448	120	*	X37839	43	100487615	100494539	6925	-	0	inside	90	ACHE
chr7	100808505	100808564	60	*	X37841	7425	100805790	100808852	3063	-	0	inside	287	VGF
chr7	100809315	100809419	105	*	X37842	7425	100805790	100808852	3063	-	462	upstream	462	VGF
chr7	100809570	100809714	145	*	X37843	7425	100805790	100808852	3063	-	717	upstream	717	VGF
chr7	100823192	100823327	136	*	X37855	375607	100813774	100823557	9784	-	0	inside	229	NAT16
chr7	100823747	100823926	180	*	X37856	375607	100813774	100823557	9784	-	189	upstream	189	NAT16
chr7	100823747	100823926	180	*	X37857	375607	100813774	100823557	9784	-	189	upstream	189	NAT16
chr7	102920730	102921089	360	*	X37860	349152	102815462	102920913	105452	-	0	overlapStart	0	DPY19L2P2
chr7	103086403	103086518	116	*	X37861	375611	102993177	103086624	93448	-	0	inside	105	SLC26A5
chr7	103086687	103086728	42	*	X37862	375611	102993177	103086624	93448	-	62	upstream	62	SLC26A5
chr7	103630571	103630705	135	*	X37867	5649	103112231	103629963	517733	-	607	upstream	607	RELN
chr7	103631080	103631209	130	*	X37868	5649	103112231	103629963	517733	-	1116	upstream	1116	RELN
chr7	103631080	103631209	130	*	X37869	5649	103112231	103629963	517733	-	1116	upstream	1116	RELN
chr7	107300900	107301004	105	*	X37870	5172	107301080	107358252	57173	+	75	upstream	75	SLC26A4
chr7	107301230	107301349	120	*	X37871	5172	107301080	107358252	57173	+	0	inside	149	SLC26A4
chr7	107302798	107302931	134	*	X37873	286002	107296961	107302243	5283	-	554	upstream	554	SLC26A4-AS1
chr7	108096723	108096734	12	*	X37877	4897	107788071	108096841	308771	-	0	inside	106	NRCAM
chr7	108097336	108097470	135	*	X37878	4897	107788071	108096841	308771	-	494	upstream	494	NRCAM
chr7	108097816	108097937	122	*	X37879	4897	107788071	108096841	308771	-	974	upstream	974	NRCAM
chr7	108097816	108097937	122	*	X37880	4897	107788071	108096841	308771	-	974	upstream	974	NRCAM
chr7	108098671	108098820	150	*	X37881	4897	107788071	108096841	308771	-	1829	upstream	1829	NRCAM
chr7	113726112	113726216	105	*	X37884	93986	113726365	114333827	607463	+	148	upstream	148	FOXP2
chr7	113726382	113726561	180	*	X37885	93986	113726365	114333827	607463	+	0	inside	16	FOXP2
chr7	116963057	116963197	141	*	X37893	7472	116916686	116963343	46658	-	0	inside	145	WNT2
chr7	116964362	116964447	86	*	X37894	7472	116916686	116963343	46658	-	1018	upstream	1018	WNT2
chr7	116964460	116964586	127	*	X37895	7472	116916686	116963343	46658	-	1116	upstream	1116	WNT2
chr7	121945522	121945636	115	*	X37901	389549	121941448	121944565	3118	-	956	upstream	956	FEZF1
chr7	123674186	123674350	165	*	X37903	730130	123670970	123673523	2554	-	662	upstream	662	TMEM229A
chr7	126892822	126892882	61	*	X37916	2918	126078652	126893147	814496	-	0	inside	264	GRM8
chr7	126893197	126893391	195	*	X37917	2918	126078652	126893147	814496	-	49	upstream	49	GRM8
chr7	126893647	126893717	71	*	X37918	2918	126078652	126893147	814496	-	499	upstream	499	GRM8
chr7	126894952	126895004	53	*	X37919	2918	126078652	126893147	814496	-	1804	upstream	1804	GRM8
chr7	127257537	127257571	35	*	X37921	5078	127250346	127255982	5637	-	1554	upstream	1554	PAX4
chr7	128001807	128001842	36	*	X37971	401399	127990379	128001739	11361	-	67	upstream	67	PRRT4
chr7	128000837	128001505	669	*	X37972	401399	127990379	128001739	11361	-	0	inside	233	PRRT4
chr7	128003584	128003703	120	*	X37973	401399	127990379	128001739	11361	-	1844	upstream	1844	PRRT4
chr7	128050237	128050294	58	*	X37986	3614	128032331	128050036	17706	-	200	upstream	200	IMPDH1
chr7	128469909	128469918	10	*	X37987	2318	128470483	128499328	28846	+	564	upstream	564	FLNC
chr7	128469799	128469918	120	*	X37988	2318	128470483	128499328	28846	+	564	upstream	564	FLNC
chr7	128470354	128470473	120	*	X37989	2318	128470483	128499328	28846	+	9	upstream	9	FLNC
chr7	128470551	128470580	30	*	X37990	2318	128470483	128499328	28846	+	0	inside	67	FLNC
chr7	128550650	128550920	271	*	X38003	375616	128502505	128550773	48269	-	0	overlapStart	0	KCP
chr7	128551326	128551460	135	*	X38004	375616	128502505	128550773	48269	-	552	upstream	552	KCP
chr7	128577596	128577760	165	*	X38012	3663	128577769	128590088	12320	+	8	upstream	8	IRF5
chr7	128577596	128577760	165	*	X38013	3663	128577769	128590088	12320	+	8	upstream	8	IRF5
chr7	128783586	128783750	165	*	X38022	340348	128784712	128809534	24823	+	961	upstream	961	TSPAN33
chr7	129141796	129141900	105	*	X38023	100287482	129142320	129152773	10454	+	419	upstream	419	SMKR1
chr7	129141976	129142078	103	*	X38024	100287482	129142320	129152773	10454	+	241	upstream	241	SMKR1
chr7	129414816	129415009	194	*	X38025	407053	129414533	129414609	77	-	206	upstream	206	MIR96
chr7	129414816	129415009	194	*	X38025	406959	129414745	129414854	110	-	0	overlapStart	0	MIR183
chr7	130419001	130419063	63	*	X38039	136259	130417396	130418888	1493	-	112	upstream	112	KLF14
chr7	130419109	130419243	135	*	X38040	136259	130417396	130418888	1493	-	220	upstream	220	KLF14
chr7	130420699	130420833	135	*	X38041	136259	130417396	130418888	1493	-	1810	upstream	1810	KLF14
chr7	137532131	137532208	78	*	X38079	9162	137074385	137531609	457225	-	521	upstream	521	DGKI
chr7	137532080	137532208	129	*	X38080	9162	137074385	137531609	457225	-	470	upstream	470	DGKI
chr7	138667686	138667775	90	*	X38082	57670	138516127	138666064	149938	-	1621	upstream	1621	KIAA1549
chr7	139208258	139208276	19	*	X38083	154790	139208674	139229731	21058	+	397	upstream	397	CLEC2L
chr7	139208258	139208409	152	*	X38084	154790	139208674	139229731	21058	+	264	upstream	264	CLEC2L
chr7	139476258	139476349	92	*	X38086	6916	139478047	139720125	242079	+	1697	upstream	1697	TBXAS1
chr7	139476695	139476705	11	*	X38087	6916	139478047	139720125	242079	+	1341	upstream	1341	TBXAS1
chr7	140772407	140772661	255	*	X38092	100507421	140774032	141180179	406148	+	1370	upstream	1370	TMEM178B
chr7	149196873	149196992	120	*	X38100	155061	149169884	149194898	25015	-	1974	upstream	1974	ZNF746
chr7	149470800	149470954	155	*	X38105	168544	149461271	149470295	9025	-	504	upstream	504	ZNF467
chr7	149471296	149471369	74	*	X38106	168544	149461271	149470295	9025	-	1000	upstream	1000	ZNF467
chr7	149471296	149471369	74	*	X38106	23145	149473131	149531053	57923	+	1761	upstream	1761	SSPOP
chr7	149471175	149471369	195	*	X38107	168544	149461271	149470295	9025	-	879	upstream	879	ZNF467
chr7	149471175	149471369	195	*	X38107	23145	149473131	149531053	57923	+	1761	upstream	1761	SSPOP
chr7	149471865	149471999	135	*	X38108	168544	149461271	149470295	9025	-	1569	upstream	1569	ZNF467
chr7	149471865	149471999	135	*	X38108	23145	149473131	149531053	57923	+	1131	upstream	1131	SSPOP
chr7	149471865	149471999	135	*	X38109	168544	149461271	149470295	9025	-	1569	upstream	1569	ZNF467
chr7	149471865	149471999	135	*	X38109	23145	149473131	149531053	57923	+	1131	upstream	1131	SSPOP
chr7	149472045	149472269	225	*	X38110	168544	149461271	149470295	9025	-	1749	upstream	1749	ZNF467
chr7	149472045	149472269	225	*	X38110	23145	149473131	149531053	57923	+	861	upstream	861	SSPOP
chr7	149472045	149472269	225	*	X38111	168544	149461271	149470295	9025	-	1749	upstream	1749	ZNF467
chr7	149472045	149472269	225	*	X38111	23145	149473131	149531053	57923	+	861	upstream	861	SSPOP
chr7	149472945	149473310	366	*	X38112	23145	149473131	149531053	57923	+	0	overlapStart	0	SSPOP
chr7	150038543	150038667	125	*	X38122	5919	150035407	150038763	3357	-	0	inside	95	RARRES2
chr7	150496800	150496889	90	*	X38126	55365	150497854	150502208	4355	+	964	upstream	964	TMEM176A
chr7	150497483	150497745	263	*	X38127	55365	150497854	150502208	4355	+	108	upstream	108	TMEM176A
chr7	150498437	150498481	45	*	X38128	28959	150488376	150498448	10073	-	0	overlapStart	0	TMEM176B
chr7	150499028	150499081	54	*	X38129	28959	150488376	150498448	10073	-	579	upstream	579	TMEM176B
chr7	150499508	150499657	150	*	X38130	28959	150488376	150498448	10073	-	1059	upstream	1059	TMEM176B
chr7	150676966	150677016	51	*	X38139	3757	150642044	150675402	33359	-	1563	upstream	1563	KCNH2
chr7	150677188	150677190	3	*	X38140	3757	150642044	150675402	33359	-	1785	upstream	1785	KCNH2
chr7	150864492	150864580	89	*	X38161	2636	150845676	150864867	19192	-	0	inside	286	GBX1
chr7	150864923	150865017	95	*	X38162	2636	150845676	150864867	19192	-	55	upstream	55	GBX1
chr7	150865212	150865330	119	*	X38163	2636	150845676	150864867	19192	-	344	upstream	344	GBX1
chr7	150865577	150865811	235	*	X38164	2636	150845676	150864867	19192	-	709	upstream	709	GBX1
chr7	150865449	150865811	363	*	X38165	2636	150845676	150864867	19192	-	581	upstream	581	GBX1
chr7	150866037	150866216	180	*	X38166	2636	150845676	150864867	19192	-	1169	upstream	1169	GBX1
chr7	150866037	150866216	180	*	X38167	2636	150845676	150864867	19192	-	1169	upstream	1169	GBX1
chr7	151108824	151108958	135	*	X38179	349136	151078207	151107740	29534	-	1083	upstream	1083	WDR86
chr7	151109064	151109183	120	*	X38180	349136	151078207	151107740	29534	-	1323	upstream	1323	WDR86
chr7	151573658	151573792	135	*	X38181	100505483	151574127	151576308	2182	+	334	upstream	334	PRKAG2-AS1
chr7	151574348	151574587	240	*	X38182	100505483	151574127	151576308	2182	+	0	inside	220	PRKAG2-AS1
chr7	151574348	151574587	240	*	X38182	51422	151253201	151574316	321116	-	31	upstream	31	PRKAG2
chr7	151574716	151574925	210	*	X38183	51422	151253201	151574316	321116	-	399	upstream	399	PRKAG2
chr7	151575142	151575172	31	*	X38184	51422	151253201	151574316	321116	-	825	upstream	825	PRKAG2
chr7	151575053	151575172	120	*	X38185	51422	151253201	151574316	321116	-	736	upstream	736	PRKAG2
chr7	151575323	151575457	135	*	X38186	51422	151253201	151574316	321116	-	1006	upstream	1006	PRKAG2
chr7	151575323	151575457	135	*	X38187	51422	151253201	151574316	321116	-	1006	upstream	1006	PRKAG2
chr7	153584487	153584508	22	*	X38188	1804	153584419	154685995	1101577	+	0	inside	67	DPP6
chr7	154863322	154863441	120	*	X38190	100128264	154858779	154863267	4489	-	54	upstream	54	HTR5A-AS1
chr7	154863322	154863441	120	*	X38191	100128264	154858779	154863267	4489	-	54	upstream	54	HTR5A-AS1
chr7	155248919	155249053	135	*	X38222	2020	155250824	155257526	6703	+	1770	upstream	1770	EN2
chr7	155326499	155326513	15	*	X38256	285888	155293953	155326539	32587	-	0	inside	25	CNPY1
chr7	156801622	156801633	12	*	X38273	645249	156803551	156809118	5568	+	1917	upstream	1917	MNX1-AS1
chr7	156801874	156802008	135	*	X38274	645249	156803551	156809118	5568	+	1542	upstream	1542	MNX1-AS1
chr7	158381123	158381385	263	*	X38323	5799	157331750	158380482	1048733	-	640	upstream	640	PTPRN2
chr7	158381123	158381385	263	*	X38324	5799	157331750	158380482	1048733	-	640	upstream	640	PTPRN2
chr7	158381633	158381685	53	*	X38325	5799	157331750	158380482	1048733	-	1150	upstream	1150	PTPRN2
chr7	158381633	158381685	53	*	X38326	5799	157331750	158380482	1048733	-	1150	upstream	1150	PTPRN2
chr7	158382024	158382098	75	*	X38327	5799	157331750	158380482	1048733	-	1541	upstream	1541	PTPRN2
chr7	158382024	158382098	75	*	X38328	5799	157331750	158380482	1048733	-	1541	upstream	1541	PTPRN2
chr7	158382233	158382330	98	*	X38329	5799	157331750	158380482	1048733	-	1750	upstream	1750	PTPRN2
